,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
3279,Total,1355857,1157629.0,2008,2
3280,Region lagunera,9386,7278.0,2008,2
3281,Laguna coahuila,26,19.0,2008,2
3282,Laguna durango,9360,7259.0,2008,2
3283,Ciudad de mexico,259,39.0,2008,7
3284,Total,1066028,39.0,2008,7
3285,Chiapas,62336,8070.0,2008,8
3286,Ciudad de mexico,259,53.0,2008,8
3287,Puebla,50020,70.0,2008,8
3288,Quintana roo,20,8.0,2008,8
3289,Veracruz,10426,265.0,2008,8
3290,Zacatecas,479698,390.0,2008,8
3291,Total,1244348,8856.0,2008,8
3292,Chiapas,74308,23908.0,2008,9
3293,Ciudad de mexico,259,53.0,2008,9
3294,Guanajuato,84361,15.0,2008,9
3295,Guerrero,10137,212.0,2008,9
3296,Mexico,13384,6.0,2008,9
3297,Michoacan,3419,225.0,2008,9
3298,Oaxaca,35778,480.0,2008,9
3299,Puebla,50020,1704.0,2008,9
3300,Quintana roo,20,8.0,2008,9
3301,San luis potosi,111749,120.0,2008,9
3302,Veracruz,13126,2679.0,2008,9
3303,Zacatecas,482361,510.0,2008,9
3304,Total,1280380,29921.0,2008,9
3305,Aguascalientes,10074,2741.0,2008,10
3306,Coahuila,6304,806.0,2008,10
3307,Chiapas,74308,39144.0,2008,10
3308,Chihuahua,88806,29608.0,2008,10
3309,Ciudad de mexico,259,53.0,2008,10
3310,Durango,222749,2895.0,2008,10
3311,Guanajuato,85889,13727.0,2008,10
3312,Guerrero,10137,1756.0,2008,10
3313,Hidalgo,33428,5620.0,2008,10
3314,Jalisco,10870,6195.0,2008,10
3315,Mexico,13384,2258.0,2008,10
3316,Michoacan,5928,794.0,2008,10
3317,Morelos,1364,32.0,2008,10
3318,Nuevo leon,2712,5.0,2008,10
3319,Oaxaca,35778,2969.0,2008,10
3320,Puebla,54441,19604.0,2008,10
3321,Queretaro,15835,276.0,2008,10
3322,Quintana roo,20,12.0,2008,10
3323,San luis potosi,111749,66202.0,2008,10
3324,Tlaxcala,6646,4446.0,2008,10
3325,Veracruz,13376,4537.0,2008,10
3326,Zacatecas,482361,79907.0,2008,10
3327,Total,1291033,283588.0,2008,10
3328,Region lagunera,7334,232.0,2008,10
3329,Aguascalientes,10074,6169.0,2008,11
3330,Baja california,475,8.0,2008,11
3331,Coahuila,6304,4570.0,2008,11
3332,Colima,14,14.0,2008,11
3333,Chiapas,74308,42780.0,2008,11
3334,Chihuahua,88806,86317.0,2008,11
3335,Ciudad de mexico,259,145.0,2008,11
3336,Durango,222749,199057.0,2008,11
3337,Guanajuato,85901,28081.0,2008,11
3338,Guerrero,10138,8935.0,2008,11
3339,Hidalgo,33428,18073.0,2008,11
3340,Jalisco,10942,6885.0,2008,11
3341,Mexico,13384,7274.0,2008,11
3342,Michoacan,5928,1248.0,2008,11
3343,Morelos,1364,199.0,2008,11
3344,Nuevo leon,2712,1825.0,2008,11
3345,Oaxaca,35778,16057.0,2008,11
3346,Puebla,54441,40682.0,2008,11
3347,Queretaro,15835,6708.0,2008,11
3348,Quintana roo,20,12.0,2008,11
3349,San luis potosi,111749,96310.0,2008,11
3350,Sonora,1260,139.0,2008,11
3351,Tamaulipas,2182,267.0,2008,11
3352,Tlaxcala,6646,5800.0,2008,11
3353,Veracruz,13376,9843.0,2008,11
3354,Zacatecas,482361,331008.0,2008,11
3355,Total,1291140,918403.0,2008,11
3356,Region lagunera,7334,3846.0,2008,11
3357,Laguna coahuila,232,232.0,2008,11
3358,Laguna durango,7102,3614.0,2008,11
3359,Aguascalientes,10074,7870.0,2009,1
3360,Baja california,475,8.0,2009,1
3361,Coahuila,6304,4648.0,2009,1
3362,Colima,14,14.0,2009,1
3363,Chiapas,74308,65848.0,2009,1
3364,Chihuahua,88806,86317.0,2009,1
3365,Ciudad de mexico,259,259.0,2009,1
3366,Durango,222749,212683.0,2009,1
3367,Guanajuato,85901,58868.0,2009,1
3368,Guerrero,10138,10138.0,2009,1
3369,Hidalgo,33428,31011.0,2009,1
3370,Jalisco,10942,7500.0,2009,1
3371,Mexico,13384,13384.0,2009,1
3372,Michoacan,5928,5833.0,2009,1
3373,Morelos,1364,840.0,2009,1
3374,Nayarit,409,409.0,2009,1
3375,Nuevo leon,2712,2542.0,2009,1
3376,Oaxaca,35778,31868.0,2009,1
3377,Puebla,54441,52858.0,2009,1
3378,Queretaro,15835,14558.0,2009,1
3379,Quintana roo,20,12.0,2009,1
3380,San luis potosi,111749,101387.0,2009,1
3381,Sinaloa,218,25.0,2009,1
3382,Sonora,1263,1036.0,2009,1
3383,Tamaulipas,2212,2121.0,2009,1
3384,Tlaxcala,6646,6646.0,2009,1
3385,Veracruz,13376,10822.0,2009,1
3386,Zacatecas,482361,422145.0,2009,1
3387,Total,1291173,1151650.0,2009,1
3388,Region lagunera,7334,7334.0,2009,1
3389,Laguna coahuila,232,232.0,2009,1
3390,Laguna durango,7102,7102.0,2009,1
3391,Aguascalientes,10074,7869.0,2009,2
3392,Baja california,475,8.0,2009,2
3393,Campeche,80,80.0,2009,2
3394,Coahuila,6304,4648.0,2009,2
3395,Colima,14,14.0,2009,2
3396,Chiapas,74308,67937.0,2009,2
3397,Chihuahua,88806,86317.0,2009,2
3398,Ciudad de mexico,259,259.0,2009,2
3399,Durango,222749,212683.0,2009,2
3400,Guanajuato,85901,65470.0,2009,2
3401,Guerrero,10154,10154.0,2009,2
3402,Hidalgo,33428,31011.0,2009,2
3403,Jalisco,10942,7569.0,2009,2
3404,Mexico,13384,13384.0,2009,2
3405,Michoacan,5928,5899.0,2009,2
3406,Morelos,1364,847.0,2009,2
3407,Nayarit,409,409.0,2009,2
3408,Nuevo leon,2712,2542.0,2009,2
3409,Oaxaca,35778,35778.0,2009,2
3410,Puebla,54441,53026.0,2009,2
3411,Queretaro,15835,14970.0,2009,2
3412,Quintana roo,20,12.0,2009,2
3413,San luis potosi,111749,101387.0,2009,2
3414,Sinaloa,218,197.0,2009,2
3415,Sonora,1263,1111.0,2009,2
3416,Tamaulipas,2212,2121.0,2009,2
3417,Tlaxcala,6646,6646.0,2009,2
3418,Veracruz,13376,13042.0,2009,2
3419,Zacatecas,482361,422145.0,2009,2
3420,Total,1291189,1167535.0,2009,2
3421,Region lagunera,7334,7334.0,2009,2
3422,Laguna coahuila,232,232.0,2009,2
3423,Laguna durango,7102,7102.0,2009,2
3424,Veracruz,4254,125.0,2009,5
3425,Total,61290,125.0,2009,5
3426,Veracruz,7428,125.0,2009,6
3427,Total,232888,125.0,2009,6
3428,Veracruz,11554,816.0,2009,7
3429,Total,1151497,816.0,2009,7
3430,Baja california,470,10.0,2009,8
3431,Chiapas,59434,16789.0,2009,8
3432,Ciudad de mexico,245,2.0,2009,8
3433,San luis potosi,103567,100.0,2009,8
3434,Veracruz,13553,816.0,2009,8
3435,Total,1283671,17718.0,2009,8
3436,Baja california,470,10.0,2009,9
3437,Chiapas,66976,31932.0,2009,9
3438,Chihuahua,112219,400.0,2009,9
3439,Ciudad de mexico,245,2.0,2009,9
3440,Guerrero,9802,394.0,2009,9
3441,Hidalgo,31460,730.0,2009,9
3442,Jalisco,14159,4.0,2009,9
3443,Michoacan,5770,30.0,2009,9
3444,Puebla,59197,1345.0,2009,9
3445,San luis potosi,103567,100.0,2009,9
3446,Veracruz,13553,3418.0,2009,9
3447,Total,1315683,38364.0,2009,9
3448,Baja california,470,10.0,2009,10
3449,Chiapas,72931,37432.0,2009,10
3450,Chihuahua,112219,41603.0,2009,10
3451,Ciudad de mexico,245,32.0,2009,10
3452,Durango,222741,40069.0,2009,10
3453,Guanajuato,80348,2060.0,2009,10
3454,Guerrero,9802,3871.0,2009,10
3455,Hidalgo,31460,1184.0,2009,10
3456,Jalisco,14179,4092.0,2009,10
3457,Mexico,13689,386.0,2009,10
3458,Michoacan,5770,778.0,2009,10
3459,Nayarit,304,182.0,2009,10
3460,Nuevo leon,2966,980.0,2009,10
3461,Oaxaca,34023,2576.0,2009,10
3462,Puebla,59197,7986.0,2009,10
3463,Queretaro,14924,222.0,2009,10
3464,San luis potosi,103567,1528.0,2009,10
3465,Tlaxcala,6619,3740.0,2009,10
3466,Veracruz,13651,6154.0,2009,10
3467,Zacatecas,505131,2155.0,2009,10
3468,Total,1326932,157041.0,2009,10
3469,Region lagunera,8673,235.0,2009,10
3470,Baja california,470,10.0,2009,11
3471,Coahuila,4730,717.0,2009,11
3472,Chiapas,74566,45019.0,2009,11
3473,Chihuahua,112219,101786.0,2009,11
3474,Ciudad de mexico,245,123.0,2009,11
3475,Durango,222741,171218.0,2009,11
3476,Guanajuato,80348,10752.0,2009,11
3477,Guerrero,9802,7316.0,2009,11
3478,Hidalgo,31460,14775.0,2009,11
3479,Jalisco,14179,4773.0,2009,11
3480,Mexico,13689,2275.0,2009,11
3481,Michoacan,5770,1111.0,2009,11
3482,Morelos,1736,1219.0,2009,11
3483,Nayarit,304,289.0,2009,11
3484,Nuevo leon,2966,1640.0,2009,11
3485,Oaxaca,34023,15370.0,2009,11
3486,Puebla,59197,18639.0,2009,11
3487,Queretaro,14924,1276.0,2009,11
3488,San luis potosi,103567,3052.0,2009,11
3489,Sinaloa,1013,90.0,2009,11
3490,Sonora,1046,38.0,2009,11
3491,Tlaxcala,6619,5288.0,2009,11
3492,Veracruz,13651,9376.0,2009,11
3493,Zacatecas,505131,238306.0,2009,11
3494,Total,1328708,654458.0,2009,11
3495,Region lagunera,8673,2508.0,2009,11
3496,Aguascalientes,8854,582.0,2010,1
3497,Baja california,470,10.0,2010,1
3498,Coahuila,4730,1206.0,2010,1
3499,Chiapas,74566,67005.0,2010,1
3500,Chihuahua,112219,109255.0,2010,1
3501,Ciudad de mexico,245,245.0,2010,1
3502,Durango,222741,203618.0,2010,1
3503,Guanajuato,80348,20262.0,2010,1
3504,Guerrero,9802,9712.0,2010,1
3505,Hidalgo,31460,17770.0,2010,1
3506,Jalisco,14221,5177.0,2010,1
3507,Mexico,13689,12739.0,2010,1
3508,Michoacan,5772,5212.0,2010,1
3509,Morelos,1736,1233.0,2010,1
3510,Nayarit,304,304.0,2010,1
3511,Nuevo leon,3055,2767.0,2010,1
3512,Oaxaca,34023,20939.0,2010,1
3513,Puebla,59197,21008.0,2010,1
3514,Queretaro,14924,4396.0,2010,1
3515,San luis potosi,103567,5168.0,2010,1
3516,Sinaloa,1013,470.0,2010,1
3517,Sonora,1071,801.0,2010,1
3518,Tamaulipas,5766,1918.0,2010,1
3519,Tlaxcala,6619,6609.0,2010,1
3520,Veracruz,13651,10035.0,2010,1
3521,Yucatan,16,16.0,2010,1
3522,Zacatecas,505131,311951.0,2010,1
3523,Total,1329269,840409.0,2010,1
3524,Region lagunera,8673,3239.0,2010,1
3525,Aguascalientes,8854,582.0,2010,2
3526,Baja california,470,10.0,2010,2
3527,Campeche,80,80.0,2010,2
3528,Coahuila,4730,1206.0,2010,2
3529,Chiapas,74566,74356.0,2010,2
3530,Chihuahua,112219,109255.0,2010,2
3531,Ciudad de mexico,245,245.0,2010,2
3532,Durango,222741,203618.0,2010,2
3533,Guanajuato,80348,20262.0,2010,2
3534,Guerrero,9802,9712.0,2010,2
3535,Hidalgo,31460,17770.0,2010,2
3536,Jalisco,14221,5366.0,2010,2
3537,Mexico,13689,13156.0,2010,2
3538,Michoacan,5772,5278.0,2010,2
3539,Morelos,1736,1736.0,2010,2
3540,Nayarit,304,304.0,2010,2
3541,Nuevo leon,3055,2956.0,2010,2
3542,Oaxaca,34023,28306.0,2010,2
3543,Puebla,59197,21271.0,2010,2
3544,Queretaro,14924,5317.0,2010,2
3545,Quintana roo,10,5.0,2010,2
3546,San luis potosi,103567,5168.0,2010,2
3547,Sinaloa,1013,470.0,2010,2
3548,Sonora,1071,801.0,2010,2
3549,Tamaulipas,5766,3776.0,2010,2
3550,Tlaxcala,6619,6609.0,2010,2
3551,Veracruz,13651,10065.0,2010,2
3552,Yucatan,16,16.0,2010,2
3553,Zacatecas,505131,311951.0,2010,2
3554,Total,1329279,859647.0,2010,2
3555,Region lagunera,8673,3239.0,2010,2
3556,Chiapas,61675,4158.0,2010,7
3557,Total,1161533,4158.0,2010,7
3558,Chiapas,65685,9739.0,2010,8
3559,Mexico,11720,2.0,2010,8
3560,Veracruz,10750,150.0,2010,8
3561,Total,1391082,9892.0,2010,8
3562,Baja california,976,800.0,2010,9
3563,Chiapas,68291,16222.0,2010,9
3564,Ciudad de mexico,244,11.0,2010,9
3565,Hidalgo,36515,512.0,2010,9
3566,Jalisco,13924,50.0,2010,9
3567,Mexico,11860,33.0,2010,9
3568,Puebla,57994,995.0,2010,9
3569,Quintana roo,16,4.0,2010,9
3570,San luis potosi,120804,6250.0,2010,9
3571,Veracruz,11999,3478.0,2010,9
3572,Total,1448380,28355.0,2010,9
3573,Baja california,976,800.0,2010,10
3574,Coahuila,6638,146.0,2010,10
3575,Colima,13,13.0,2010,10
3576,Chiapas,70593,34354.0,2010,10
3577,Chihuahua,127004,40786.0,2010,10
3578,Ciudad de mexico,244,50.0,2010,10
3579,Durango,236190,41116.0,2010,10
3580,Guanajuato,82944,5842.0,2010,10
3581,Guerrero,10008,4196.0,2010,10
3582,Hidalgo,36515,4001.0,2010,10
3583,Jalisco,13924,5771.0,2010,10
3584,Mexico,11860,409.0,2010,10
3585,Michoacan,7061,1021.0,2010,10
3586,Morelos,1890,10.0,2010,10
3587,Nayarit,216,14.0,2010,10
3588,Oaxaca,36486,2523.0,2010,10
3589,Puebla,57994,1297.0,2010,10
3590,Quintana roo,16,6.0,2010,10
3591,San luis potosi,120804,48530.0,2010,10
3592,Tabasco,5,4.0,2010,10
3593,Tamaulipas,4060,210.0,2010,10
3594,Tlaxcala,6580,4648.0,2010,10
3595,Veracruz,12160,6626.0,2010,10
3596,Zacatecas,578622,10991.0,2010,10
3597,Total,1453710,213364.0,2010,10
3598,Aguascalientes,10414,5223.0,2010,11
3599,Baja california,976,826.0,2010,11
3600,Coahuila,6638,577.0,2010,11
3601,Colima,13,13.0,2010,11
3602,Chiapas,70593,40602.0,2010,11
3603,Chihuahua,127004,71125.0,2010,11
3604,Ciudad de mexico,246,149.0,2010,11
3605,Durango,236190,168752.0,2010,11
3606,Guanajuato,82944,39132.0,2010,11
3607,Guerrero,10008,6938.0,2010,11
3608,Hidalgo,36527,23170.0,2010,11
3609,Jalisco,13924,8491.0,2010,11
3610,Mexico,11860,3612.0,2010,11
3611,Michoacan,7061,1684.0,2010,11
3612,Morelos,1890,928.0,2010,11
3613,Nayarit,216,197.0,2010,11
3614,Nuevo leon,4758,1950.0,2010,11
3615,Oaxaca,36486,12633.0,2010,11
3616,Puebla,58024,36190.0,2010,11
3617,Queretaro,13919,4932.0,2010,11
3618,Quintana roo,16,8.0,2010,11
3619,San luis potosi,120804,78431.0,2010,11
3620,Sonora,1132,4.0,2010,11
3621,Tabasco,5,4.0,2010,11
3622,Tamaulipas,4060,210.0,2010,11
3623,Tlaxcala,6580,5755.0,2010,11
3624,Veracruz,12160,9046.0,2010,11
3625,Yucatan,15,15.0,2010,11
3626,Zacatecas,578622,381583.0,2010,11
3627,Total,1453849,902180.0,2010,11
3628,Region lagunera,9952,606.0,2010,11
3629,Aguascalientes,10414,5341.0,2011,1
3630,Baja california,976,826.0,2011,1
3631,Campeche,80,80.0,2011,1
3632,Coahuila,6638,6544.0,2011,1
3633,Colima,13,13.0,2011,1
3634,Chiapas,70594,67425.0,2011,1
3635,Chihuahua,127004,124814.0,2011,1
3636,Ciudad de mexico,246,246.0,2011,1
3637,Durango,236190,201265.0,2011,1
3638,Guanajuato,82944,57295.0,2011,1
3639,Guerrero,10008,9794.0,2011,1
3640,Hidalgo,36527,24267.0,2011,1
3641,Jalisco,13924,9098.0,2011,1
3642,Mexico,11860,9095.0,2011,1
3643,Michoacan,7061,6446.0,2011,1
3644,Morelos,1890,1574.0,2011,1
3645,Nayarit,216,211.0,2011,1
3646,Nuevo leon,4851,3850.0,2011,1
3647,Oaxaca,36486,24314.0,2011,1
3648,Puebla,58024,51430.0,2011,1
3649,Queretaro,14399,7304.0,2011,1
3650,Quintana roo,16,14.0,2011,1
3651,San luis potosi,120804,84389.0,2011,1
3652,Sinaloa,686,185.0,2011,1
3653,Sonora,1132,22.0,2011,1
3654,Tabasco,5,4.0,2011,1
3655,Tamaulipas,4060,3630.0,2011,1
3656,Tlaxcala,6580,6580.0,2011,1
3657,Veracruz,12160,11727.0,2011,1
3658,Yucatan,15,15.0,2011,1
3659,Zacatecas,578622,476779.0,2011,1
3660,Total,1454423,1194578.0,2011,1
3661,Region lagunera,9952,6822.0,2011,1
3662,Aguascalientes,10414,5341.0,2011,2
3663,Baja california,976,826.0,2011,2
3664,Campeche,80,80.0,2011,2
3665,Coahuila,6638,6544.0,2011,2
3666,Colima,13,13.0,2011,2
3667,Chiapas,70594,70572.0,2011,2
3668,Chihuahua,127004,124814.0,2011,2
3669,Ciudad de mexico,246,246.0,2011,2
3670,Durango,236190,201449.0,2011,2
3671,Guanajuato,82944,57295.0,2011,2
3672,Guerrero,10008,9794.0,2011,2
3673,Hidalgo,36527,24267.0,2011,2
3674,Jalisco,13924,9122.0,2011,2
3675,Mexico,11860,9097.0,2011,2
3676,Michoacan,7061,6623.0,2011,2
3677,Morelos,1890,1799.0,2011,2
3678,Nayarit,216,211.0,2011,2
3679,Nuevo leon,4852,3850.0,2011,2
3680,Oaxaca,36486,26027.0,2011,2
3681,Puebla,58024,52566.0,2011,2
3682,Queretaro,14399,7701.0,2011,2
3683,Quintana roo,16,16.0,2011,2
3684,San luis potosi,120804,84389.0,2011,2
3685,Sinaloa,686,185.0,2011,2
3686,Sonora,1132,1022.0,2011,2
3687,Tabasco,5,4.0,2011,2
3688,Tamaulipas,4060,3664.0,2011,2
3689,Tlaxcala,6580,6580.0,2011,2
3690,Veracruz,12160,11747.0,2011,2
3691,Yucatan,15,15.0,2011,2
3692,Zacatecas,578622,481715.0,2011,2
3693,Total,1454424,1207575.0,2011,2
3694,Region lagunera,9952,7006.0,2011,2
3695,Veracruz,6662,125.0,2011,6
3696,Total,132182,125.0,2011,6
3697,Chiapas,61158,1132.0,2011,7
3698,Ciudad de mexico,239,10.0,2011,7
3699,Veracruz,10408,150.0,2011,7
3700,Total,558840,1292.0,2011,7
3701,Chiapas,63277,9092.0,2011,8
3702,Ciudad de mexico,239,29.0,2011,8
3703,Hidalgo,28165,70.0,2011,8
3704,Puebla,54456,265.0,2011,8
3705,Tlaxcala,6446,5.0,2011,8
3706,Veracruz,11706,425.0,2011,8
3707,Total,1038613,9886.0,2011,8
3708,Baja california,13,13.0,2011,9
3709,Chiapas,68485,26647.0,2011,9
3710,Ciudad de mexico,239,35.0,2011,9
3711,Guanajuato,75359,1440.0,2011,9
3712,Guerrero,9930,1606.0,2011,9
3713,Hidalgo,28596,527.0,2011,9
3714,Mexico,7049,23.0,2011,9
3715,Puebla,54456,400.0,2011,9
3716,Tlaxcala,6446,5.0,2011,9
3717,Veracruz,11731,1081.0,2011,9
3718,Total,1151114,31777.0,2011,9
3719,Baja california,13,13.0,2011,10
3720,Chiapas,73892,37848.0,2011,10
3721,Chihuahua,77638,13536.0,2011,10
3722,Ciudad de mexico,239,55.0,2011,10
3723,Durango,198077,641.0,2011,10
3724,Guanajuato,75359,5936.0,2011,10
3725,Guerrero,9930,2202.0,2011,10
3726,Hidalgo,28596,1593.0,2011,10
3727,Jalisco,13784,217.0,2011,10
3728,Mexico,7125,1292.0,2011,10
3729,Michoacan,3800,112.0,2011,10
3730,Morelos,1667,13.0,2011,10
3731,Nayarit,230,129.0,2011,10
3732,Oaxaca,36978,1308.0,2011,10
3733,Puebla,54456,4783.0,2011,10
3734,Queretaro,12413,4.0,2011,10
3735,San luis potosi,54689,72.0,2011,10
3736,Sonora,435,36.0,2011,10
3737,Tlaxcala,6482,1820.0,2011,10
3738,Veracruz,11731,2940.0,2011,10
3739,Total,1160726,74549.0,2011,10
3740,Aguascalientes,4778,200.0,2011,11
3741,Baja california,13,13.0,2011,11
3742,Coahuila,4818,627.0,2011,11
3743,Chiapas,73892,47739.0,2011,11
3744,Chihuahua,77638,50273.0,2011,11
3745,Ciudad de mexico,239,145.0,2011,11
3746,Durango,198077,91681.0,2011,11
3747,Guanajuato,75359,11091.0,2011,11
3748,Guerrero,9932,8358.0,2011,11
3749,Hidalgo,28596,13777.0,2011,11
3750,Jalisco,13784,1787.0,2011,11
3751,Mexico,7125,2836.0,2011,11
3752,Michoacan,3800,1488.0,2011,11
3753,Morelos,1667,890.0,2011,11
3754,Nayarit,230,129.0,2011,11
3755,Nuevo leon,1063,85.0,2011,11
3756,Oaxaca,36978,13173.0,2011,11
3757,Puebla,54456,33176.0,2011,11
3758,Queretaro,12413,962.0,2011,11
3759,Quintana roo,18,4.0,2011,11
3760,San luis potosi,54689,3239.0,2011,11
3761,Sinaloa,671,59.0,2011,11
3762,Sonora,1071,71.0,2011,11
3763,Tamaulipas,1070,8.0,2011,11
3764,Tlaxcala,6482,2209.0,2011,11
3765,Veracruz,11731,7254.0,2011,11
3766,Zacatecas,480981,180272.0,2011,11
3767,Total,1161653,471547.0,2011,11
3768,Aguascalientes,4778,200.0,2012,1
3769,Baja california,13,13.0,2012,1
3770,Coahuila,4818,627.0,2012,1
3771,Colima,4,4.0,2012,1
3772,Chiapas,76892,67831.0,2012,1
3773,Chihuahua,77638,50382.0,2012,1
3774,Ciudad de mexico,239,239.0,2012,1
3775,Durango,198077,117493.0,2012,1
3776,Guanajuato,75359,22309.0,2012,1
3777,Guerrero,9932,9927.0,2012,1
3778,Hidalgo,28596,15338.0,2012,1
3779,Jalisco,13784,2782.0,2012,1
3780,Mexico,7125,5639.0,2012,1
3781,Michoacan,3800,3485.0,2012,1
3782,Morelos,1667,1439.0,2012,1
3783,Nayarit,230,226.0,2012,1
3784,Nuevo leon,1063,435.0,2012,1
3785,Oaxaca,36978,34309.0,2012,1
3786,Puebla,54456,36630.0,2012,1
3787,Queretaro,12413,2004.0,2012,1
3788,Quintana roo,18,12.0,2012,1
3789,San luis potosi,54689,6564.0,2012,1
3790,Sinaloa,671,539.0,2012,1
3791,Sonora,1083,1008.0,2012,1
3792,Tabasco,4,4.0,2012,1
3793,Tamaulipas,1070,168.0,2012,1
3794,Tlaxcala,6482,2547.0,2012,1
3795,Veracruz,11736,10314.0,2012,1
3796,Yucatan,2,2.0,2012,1
3797,Zacatecas,480981,200048.0,2012,1
3798,Total,1164670,592518.0,2012,1
3799,Aguascalientes,4778,200.0,2012,2
3800,Baja california,13,13.0,2012,2
3801,Campeche,72,72.0,2012,2
3802,Coahuila,4818,627.0,2012,2
3803,Colima,4,4.0,2012,2
3804,Chiapas,76892,73181.0,2012,2
3805,Chihuahua,77638,50382.0,2012,2
3806,Ciudad de mexico,239,239.0,2012,2
3807,Durango,198077,117493.0,2012,2
3808,Guanajuato,75359,22309.0,2012,2
3809,Guerrero,9932,9928.0,2012,2
3810,Hidalgo,28596,15338.0,2012,2
3811,Jalisco,13784,2940.0,2012,2
3812,Mexico,7125,5639.0,2012,2
3813,Michoacan,3800,3751.0,2012,2
3814,Morelos,1667,1667.0,2012,2
3815,Nayarit,230,226.0,2012,2
3816,Nuevo leon,1063,735.0,2012,2
3817,Oaxaca,36978,36388.0,2012,2
3818,Puebla,54456,40009.0,2012,2
3819,Queretaro,12413,2250.0,2012,2
3820,Quintana roo,18,18.0,2012,2
3821,San luis potosi,54689,6654.0,2012,2
3822,Sinaloa,671,645.0,2012,2
3823,Sonora,1083,1083.0,2012,2
3824,Tabasco,4,4.0,2012,2
3825,Tamaulipas,1070,662.0,2012,2
3826,Tlaxcala,6482,2547.0,2012,2
3827,Veracruz,11736,10733.0,2012,2
3828,Yucatan,32,32.0,2012,2
3829,Zacatecas,480981,200049.0,2012,2
3830,Total,1164700,605820.0,2012,2
3831,Veracruz,11032,125.0,2012,6
3832,Total,226378,125.0,2012,6
3833,Chihuahua,96815,110.0,2012,7
3834,Ciudad de mexico,115,10.0,2012,7
3835,Veracruz,11592,335.0,2012,7
3836,Total,1045338,455.0,2012,7
3837,Chiapas,65732,18041.0,2012,8
3838,Chihuahua,111653,110.0,2012,8
3839,Ciudad de mexico,115,22.0,2012,8
3840,Guerrero,9868,54.0,2012,8
3841,Hidalgo,24805,490.0,2012,8
3842,Mexico,9484,5.0,2012,8
3843,Veracruz,12482,1018.0,2012,8
3844,Total,1323123,19739.0,2012,8
3845,Baja california,38,2.0,2012,9
3846,Chiapas,70700,34547.0,2012,9
3847,Chihuahua,122112,138.0,2012,9
3848,Ciudad de mexico,115,39.0,2012,9
3849,Guanajuato,86967,550.0,2012,9
3850,Guerrero,10446,1407.0,2012,9
3851,Hidalgo,24805,939.0,2012,9
3852,Mexico,9609,10.0,2012,9
3853,Nuevo leon,2203,80.0,2012,9
3854,Oaxaca,36255,52.0,2012,9
3855,Puebla,55388,2276.0,2012,9
3856,Tabasco,5,1.0,2012,9
3857,Veracruz,13250,4164.0,2012,9
3858,Total,1357220,44205.0,2012,9
3859,Aguascalientes,9280,2011.0,2012,10
3860,Baja california,38,2.0,2012,10
3861,Chiapas,73425,47255.0,2012,10
3862,Chihuahua,123553,9241.0,2012,10
3863,Ciudad de mexico,115,39.0,2012,10
3864,Durango,244310,25522.0,2012,10
3865,Guanajuato,86967,21732.0,2012,10
3866,Guerrero,10446,3491.0,2012,10
3867,Hidalgo,24805,3081.0,2012,10
3868,Jalisco,13964,3394.0,2012,10
3869,Mexico,9619,3276.0,2012,10
3870,Michoacan,3371,483.0,2012,10
3871,Nayarit,183,39.0,2012,10
3872,Nuevo leon,2431,695.0,2012,10
3873,Oaxaca,36255,8772.0,2012,10
3874,Puebla,55388,6103.0,2012,10
3875,Queretaro,11353,2399.0,2012,10
3876,Quintana roo,18,2.0,2012,10
3877,San luis potosi,95157,17788.0,2012,10
3878,Sonora,1137,29.0,2012,10
3879,Tabasco,5,5.0,2012,10
3880,Tlaxcala,5021,3540.0,2012,10
3881,Veracruz,13250,5816.0,2012,10
3882,Zacatecas,535128,1952.0,2012,10
3883,Total,1362653,166667.0,2012,10
3884,Aguascalientes,9280,5691.0,2012,11
3885,Baja california,38,2.0,2012,11
3886,Coahuila,3689,1650.0,2012,11
3887,Chiapas,73425,52214.0,2012,11
3888,Chihuahua,123553,119928.0,2012,11
3889,Ciudad de mexico,115,81.0,2012,11
3890,Durango,244310,205506.0,2012,11
3891,Guanajuato,86967,52703.0,2012,11
3892,Guerrero,10446,7393.0,2012,11
3893,Hidalgo,24805,17014.0,2012,11
3894,Jalisco,13964,10219.0,2012,11
3895,Mexico,9619,8122.0,2012,11
3896,Michoacan,4051,2241.0,2012,11
3897,Morelos,1619,355.0,2012,11
3898,Nayarit,183,170.0,2012,11
3899,Nuevo leon,2431,825.0,2012,11
3900,Oaxaca,36255,21281.0,2012,11
3901,Puebla,55388,40038.0,2012,11
3902,Queretaro,11353,6486.0,2012,11
3903,Quintana roo,18,6.0,2012,11
3904,San luis potosi,95157,72865.0,2012,11
3905,Sinaloa,470,90.0,2012,11
3906,Sonora,1148,136.0,2012,11
3907,Tabasco,83,83.0,2012,11
3908,Tamaulipas,1988,413.0,2012,11
3909,Tlaxcala,5021,4638.0,2012,11
3910,Veracruz,13250,8576.0,2012,11
3911,Zacatecas,535128,182946.0,2012,11
3912,Total,1363867,821671.0,2012,11
3913,Region lagunera,9002,6140.0,2012,11
3914,Aguascalientes,9280,5691.0,2013,1
3915,Baja california,38,2.0,2013,1
3916,Coahuila,3689,1654.0,2013,1
3917,Colima,18,18.0,2013,1
3918,Chiapas,73425,73425.0,2013,1
3919,Chihuahua,123553,119928.0,2013,1
3920,Ciudad de mexico,115,115.0,2013,1
3921,Durango,244310,233985.0,2013,1
