,Estado,Año,Mes,SPI
8029,Durango,1983,5,1.1835
8030,Durango,1983,6,-0.662
8031,Durango,1983,7,-1.1685
8032,Durango,1983,8,0.475
8033,Durango,1983,9,-0.1955
8034,Durango,1983,10,0.1775
8035,Durango,1983,11,0.0965
8036,Durango,1983,12,-0.3195
8037,Durango,1984,1,1.4605
8038,Durango,1984,2,0.086
8039,Durango,1984,3,0.1695
8040,Durango,1984,4,-0.0485
8041,Durango,1984,5,0.2895
8042,Durango,1984,6,1.2125
8043,Durango,1984,7,0.625
8044,Durango,1984,8,-0.505
8045,Durango,1984,9,-1.048
8046,Durango,1984,10,-0.034
8047,Durango,1984,11,-0.098
8048,Durango,1984,12,1.0795
8049,Durango,1985,1,0.826
8050,Durango,1985,2,-0.011
8051,Durango,1985,3,0.301
8052,Durango,1985,4,1.2305
8053,Durango,1985,5,0.0715
8054,Durango,1985,6,0.601
8055,Durango,1985,7,0.0335
8056,Durango,1985,8,-0.0795
8057,Durango,1985,9,-0.3355
8058,Durango,1985,10,0.449
8059,Durango,1985,11,-0.2585
8060,Durango,1985,12,0.14
8061,Durango,1986,1,-0.0125
8062,Durango,1986,2,0.5905
8063,Durango,1986,3,0.414
8064,Durango,1986,4,1.098
8065,Durango,1986,5,0.9295
8066,Durango,1986,6,1.0135
8067,Durango,1986,7,0.152
8068,Durango,1986,8,-0.4215
8069,Durango,1986,9,0.9605
8070,Durango,1986,10,0.948
8071,Durango,1986,11,0.148
8072,Durango,1986,12,0.9305
8073,Durango,1987,1,0.6085
8074,Durango,1987,2,0.5355
8075,Durango,1987,3,0.3045
8076,Durango,1987,4,0.7865
8077,Durango,1987,5,0.5735
8078,Durango,1987,6,-0.145
8079,Durango,1987,7,0.271
8080,Durango,1987,8,0.5195
8081,Durango,1987,9,-0.042
8082,Durango,1987,10,-0.69
8083,Durango,1987,11,-0.189
8084,Durango,1987,12,0.222
8085,Durango,1988,1,-0.2285
8086,Durango,1988,2,-0.2665
8087,Durango,1988,3,0.1
8088,Durango,1988,4,0.0145
8089,Durango,1988,5,-0.474
8090,Durango,1988,6,0.6595
8091,Durango,1988,7,0.8455
8092,Durango,1988,8,-0.256
8093,Durango,1988,9,-0.9405
8094,Durango,1988,10,-1.0335
8095,Durango,1988,11,-0.3515
8096,Durango,1988,12,0.3635
8097,Durango,1989,1,-0.636
8098,Durango,1989,2,-0.2615
8099,Durango,1989,3,-0.0425
8100,Durango,1989,4,-0.1565
8101,Durango,1989,5,-0.323
8102,Durango,1989,6,-1.453
8103,Durango,1989,7,-0.6975
8104,Durango,1989,8,0.1895
8105,Durango,1989,9,-0.7785
8106,Durango,1989,10,0.27
8107,Durango,1989,11,1.423
8108,Durango,1989,12,0.9595
8109,Durango,1990,1,0.1365
8110,Durango,1990,2,0.3635
8111,Durango,1990,3,0.374
8112,Durango,1990,4,0.0215
8113,Durango,1990,5,0.365
8114,Durango,1990,6,-0.42
8115,Durango,1990,7,1.138
8116,Durango,1990,8,-0.171
8117,Durango,1990,9,0.3915
8118,Durango,1990,10,0.4935
8119,Durango,1990,11,-0.3245
8120,Durango,1990,12,-0.6175
8121,Durango,1991,1,-0.3125
8122,Durango,1991,2,0.279
8123,Durango,1991,3,0.414
8124,Durango,1991,4,0.2085
8125,Durango,1991,5,-0.6415
8126,Durango,1991,6,-0.3045
8127,Durango,1991,7,1.1755
8128,Durango,1991,8,0.4025
8129,Durango,1991,9,0.716
8130,Durango,1991,10,-0.2545
8131,Durango,1991,11,0.9675
8132,Durango,1991,12,1.5815
8133,Durango,1992,1,2.3165
8134,Durango,1992,2,0.7145
8135,Durango,1992,3,0.4545
8136,Durango,1992,4,0.4005
8137,Durango,1992,5,1.2145
8138,Durango,1992,6,-1.043
8139,Durango,1992,7,-0.303
8140,Durango,1992,8,-0.0565
8141,Durango,1992,9,-0.685
8142,Durango,1992,10,-0.248
8143,Durango,1992,11,0.1545
8144,Durango,1992,12,0.1985
8145,Durango,1993,1,0.127
8146,Durango,1993,2,-0.0245
8147,Durango,1993,3,0.433
8148,Durango,1993,4,0.1205
8149,Durango,1993,5,0.0345
8150,Durango,1993,6,0.8315
8151,Durango,1993,7,0.186
8152,Durango,1993,8,-0.5645
8153,Durango,1993,9,1.268
8154,Durango,1993,10,-0.472
8155,Durango,1993,11,0.949
8156,Durango,1993,12,-0.3295
8157,Durango,1994,1,0.021
8158,Durango,1994,2,-0.0275
8159,Durango,1994,3,0.765
8160,Durango,1994,4,0.6195
8161,Durango,1994,5,-0.27
8162,Durango,1994,6,0.1335
8163,Durango,1994,7,-0.6415
8164,Durango,1994,8,-0.169
8165,Durango,1994,9,-0.414
8166,Durango,1994,10,0.617
8167,Durango,1994,11,-0.045
8168,Durango,1994,12,0.4765
8169,Durango,1995,1,-0.3705
8170,Durango,1995,2,0.1865
8171,Durango,1995,3,0.414
8172,Durango,1995,4,0.097
8173,Durango,1995,5,-0.3955
8174,Durango,1995,6,-0.2945
8175,Durango,1995,7,-0.827
8176,Durango,1995,8,-0.1535
8177,Durango,1995,9,0.071
8178,Durango,1995,10,-1.084
8179,Durango,1995,11,-0.2385
8180,Durango,1995,12,0.133
8181,Durango,1996,1,-0.136
8182,Durango,1996,2,0.0395
8183,Durango,1996,3,0.414
8184,Durango,1996,4,0.465
8185,Durango,1996,5,-0.107
8186,Durango,1996,6,0.2955
8187,Durango,1996,7,-0.271
8188,Durango,1996,8,0.7565
8189,Durango,1996,9,-0.215
8190,Durango,1996,10,1.135
8191,Durango,1996,11,0.41
8192,Durango,1996,12,-0.106
8193,Durango,1997,1,1.2205
8194,Durango,1997,2,0.823
8195,Durango,1997,3,1.2925
8196,Durango,1997,4,1.2615
8197,Durango,1997,5,1.054
8198,Durango,1997,6,0.0045
8199,Durango,1997,7,-0.2655
8200,Durango,1997,8,-0.761
8201,Durango,1997,9,-0.334
8202,Durango,1997,10,-0.147
8203,Durango,1997,11,0.579
8204,Durango,1997,12,-0.0725
8205,Durango,1998,1,-0.366
8206,Durango,1998,2,0.1595
8207,Durango,1998,3,0.188
8208,Durango,1998,4,0.212
8209,Durango,1998,5,-0.7085
8210,Durango,1998,6,-0.418
8211,Durango,1998,7,-0.626
8212,Durango,1998,8,0.779
8213,Durango,1998,9,-0.7235
8214,Durango,1998,10,-0.0125
8215,Durango,1998,11,-0.2035
8216,Durango,1998,12,-0.4535
8217,Durango,1999,1,-0.45
8218,Durango,1999,2,-0.115
8219,Durango,1999,3,0.3445
8220,Durango,1999,4,0.03
8221,Durango,1999,5,-0.299
8222,Durango,1999,6,1.268
8223,Durango,1999,7,0.2425
8224,Durango,1999,8,-0.9435
8225,Durango,1999,9,-1.1665
8226,Durango,1999,10,-1.0485
8227,Durango,1999,11,-0.015
8228,Durango,1999,12,0.037
8229,Durango,2000,1,-0.4305
8230,Durango,2000,2,-0.067
8231,Durango,2000,3,0.443
8232,Durango,2000,4,0.334
8233,Durango,2000,5,0.96
8234,Durango,2000,6,1.3835
8235,Durango,2000,7,-0.637
8236,Durango,2000,8,-0.077
8237,Durango,2000,9,-0.0125
8238,Durango,2000,10,0.874
8239,Durango,2000,11,0.4915
8240,Durango,2000,12,-0.293
8241,Durango,2001,1,-0.184
8242,Durango,2001,2,0.023
8243,Durango,2001,3,1.006
8244,Durango,2001,4,1.052
8245,Durango,2001,5,0.4115
8246,Durango,2001,6,-0.645
8247,Durango,2001,7,-0.103
8248,Durango,2001,8,-0.3075
8249,Durango,2001,9,-1.043
8250,Durango,2001,10,-0.22
8251,Durango,2001,11,0.1115
8252,Durango,2001,12,-0.4635
8253,Durango,2002,1,0.0235
8254,Durango,2002,2,0.9105
8255,Durango,2002,3,0.44
8256,Durango,2002,4,0.4025
8257,Durango,2002,5,0.6315
8258,Durango,2002,6,0.0575
8259,Durango,2002,7,0.0375
8260,Durango,2002,8,0.407
8261,Durango,2002,9,-0.407
8262,Durango,2002,10,0.609
8263,Durango,2002,11,1.0545
8264,Durango,2002,12,-0.144
8265,Durango,2003,1,0.5345
8266,Durango,2003,2,1.0145
8267,Durango,2003,3,0.309
8268,Durango,2003,4,0.27
8269,Durango,2003,5,0.519
8270,Durango,2003,6,0.5995
8271,Durango,2003,7,0.133
8272,Durango,2003,8,-0.2855
8273,Durango,2003,9,1.237
8274,Durango,2003,10,0.878
8275,Durango,2003,11,-0.188
8276,Durango,2003,12,-0.4055
8277,Durango,2004,1,1.3285
8278,Durango,2004,2,0.371
8279,Durango,2004,3,1.6745
8280,Durango,2004,4,0.869
8281,Durango,2004,5,0.071
8282,Durango,2004,6,0.463
8283,Durango,2004,7,0.2715
8284,Durango,2004,8,0.3405
8285,Durango,2004,9,0.7685
8286,Durango,2004,10,0.0665
8287,Durango,2004,11,0.886
8288,Durango,2004,12,-0.4415
8289,Durango,2005,1,0.4345
8290,Durango,2005,2,1.12
8291,Durango,2005,3,0.644
8292,Durango,2005,4,0.1715
8293,Durango,2005,5,-0.1695
8294,Durango,2005,6,-1.4685
8295,Durango,2005,7,0.569
8296,Durango,2005,8,0.1125
8297,Durango,2005,9,-1.019
8298,Durango,2005,10,0.0595
8299,Durango,2005,11,-0.074
8300,Durango,2005,12,-0.4245
8301,Durango,2006,1,0.444
8302,Durango,2006,2,-0.1375
8303,Durango,2006,3,0.3645
8304,Durango,2006,4,0.0665
8305,Durango,2006,5,0.4
8306,Durango,2006,6,0.6325
8307,Durango,2006,7,-0.0245
8308,Durango,2006,8,0.8085
8309,Durango,2006,9,0.4995
8310,Durango,2006,10,0.4325
8311,Durango,2006,11,-0.356
8312,Durango,2006,12,0.6865
8313,Durango,2007,1,0.082
8314,Durango,2007,2,-0.015
8315,Durango,2007,3,0.4205
8316,Durango,2007,4,0.129
8317,Durango,2007,5,-0.1655
8318,Durango,2007,6,0.884
8319,Durango,2007,7,0.506
8320,Durango,2007,8,-0.7575
8321,Durango,2007,9,-0.2095
8322,Durango,2007,10,-0.497
8323,Durango,2007,11,-0.018
8324,Durango,2007,12,-0.3115
8325,Durango,2008,1,-0.3505
8326,Durango,2008,2,0.048
8327,Durango,2008,3,0.0675
8328,Durango,2008,4,0.5545
8329,Durango,2008,5,0.0315
8330,Durango,2008,6,-0.3185
8331,Durango,2008,7,0.637
8332,Durango,2008,8,1.3245
8333,Durango,2008,9,0.9645
8334,Durango,2008,10,0.267
8335,Durango,2008,11,-0.275
8336,Durango,2008,12,-0.4295
8337,Durango,2009,1,-0.2505
8338,Durango,2009,2,0.004
8339,Durango,2009,3,0.406
8340,Durango,2009,4,0.25
8341,Durango,2009,5,0.853
8342,Durango,2009,6,0.4775
8343,Durango,2009,7,-0.5815
8344,Durango,2009,8,0.341
8345,Durango,2009,9,0.6655
8346,Durango,2009,10,0.6635
8347,Durango,2009,11,0.0515
8348,Durango,2009,12,0.348
8349,Durango,2010,1,0.252
8350,Durango,2010,2,1.5115
8351,Durango,2010,3,0.7845
8352,Durango,2010,4,0.456
8353,Durango,2010,5,0.081
8354,Durango,2010,6,0.2795
8355,Durango,2010,7,1.4195
8356,Durango,2010,8,-0.7715
8357,Durango,2010,9,0.918
8358,Durango,2010,10,-0.879
8359,Durango,2010,11,-0.2635
8360,Durango,2010,12,-0.361
8361,Durango,2011,1,-0.4065
8362,Durango,2011,2,-0.1055
8363,Durango,2011,3,0.414
8364,Durango,2011,4,0.167
8365,Durango,2011,5,-0.5915
8366,Durango,2011,6,-1.44
8367,Durango,2011,7,-0.318
8368,Durango,2011,8,-0.668
8369,Durango,2011,9,-0.353
8370,Durango,2011,10,-0.69
8371,Durango,2011,11,-0.0435
8372,Durango,2011,12,-0.357
8373,Durango,2012,1,-0.146
8374,Durango,2012,2,0.508
8375,Durango,2012,3,0.4275
8376,Durango,2012,4,0.65
8377,Durango,2012,5,-0.0655
8378,Durango,2012,6,-0.8845
8379,Durango,2012,7,0.548
8380,Durango,2012,8,-0.0755
8381,Durango,2012,9,0.214
8382,Durango,2012,10,0.2585
8383,Durango,2012,11,0.1385
8384,Durango,2012,12,-0.3195
8385,Durango,2013,1,-0.311
8386,Durango,2013,2,-0.145
8387,Durango,2013,3,0.2925
8388,Durango,2013,4,-0.019
8389,Durango,2013,5,-0.3255
8390,Durango,2013,6,-0.6225
8391,Durango,2013,7,0.4715
8392,Durango,2013,8,-0.5575
8393,Durango,2013,9,0.6275
8394,Durango,2013,10,-0.069
8395,Durango,2013,11,1.469
8396,Durango,2013,12,0.151
8397,Durango,2014,1,-0.006
8398,Durango,2014,2,-0.082
8399,Durango,2014,3,0.547
8400,Durango,2014,4,-0.019
8401,Durango,2014,5,-0.428
8402,Durango,2014,6,0.355
8403,Durango,2014,7,0.102
8404,Durango,2014,8,0.0835
8405,Durango,2014,9,0.3735
8406,Durango,2014,10,-0.307
8407,Durango,2014,11,1.759
8408,Durango,2014,12,-0.548
8409,Durango,2015,1,1.0785
8410,Durango,2015,2,1.763
8411,Durango,2015,3,2.391
8412,Durango,2015,4,0.657
8413,Durango,2015,5,0.0455
8414,Durango,2015,6,0.694
8415,Durango,2015,7,0.0945
8416,Durango,2015,8,-1.3455
8417,Durango,2015,9,-0.668
8418,Durango,2015,10,0.7
8419,Durango,2015,11,-0.1835
8420,Durango,2015,12,-0.2655
8421,Durango,2016,1,0.656
8422,Durango,2016,2,0.137
8423,Durango,2016,3,1.408
8424,Durango,2016,4,0.3325
8425,Durango,2016,5,-0.013
8426,Durango,2016,6,0.033
8427,Durango,2016,7,0.1515
8428,Durango,2016,8,1.4075
8429,Durango,2016,9,-0.05
8430,Durango,2016,10,-0.281
8431,Durango,2016,11,0.5395
8432,Durango,2016,12,0.2545
8433,Durango,2017,1,-0.3285
8434,Durango,2017,2,0.346
8435,Durango,2017,3,1.221
8436,Durango,2017,4,0.299
8437,Durango,2017,5,-0.0515
8438,Durango,2017,6,-0.938
8439,Durango,2017,7,0.366
8440,Durango,2017,8,0.899
8441,Durango,2017,9,0.287
8442,Durango,2017,10,0.452
8443,Durango,2017,11,-0.293
8444,Durango,2017,12,0.8415
8445,Durango,2018,1,-0.203
8446,Durango,2018,2,1.184
8447,Durango,2018,3,0.414
8448,Durango,2018,4,0.2075
8449,Durango,2018,5,0.0875
8450,Durango,2018,6,0.417
8451,Durango,2018,7,-0.9305
8452,Durango,2018,8,-0.453
8453,Durango,2018,9,1.4165
8454,Durango,2018,10,1.0995
8455,Durango,2018,11,0.1245
8456,Durango,2018,12,0.733
8457,Durango,2019,1,0.1125
8458,Durango,2019,2,0.013
8459,Durango,2019,3,0.463
8460,Durango,2019,4,0.0985
8461,Durango,2019,5,-0.3505
8462,Durango,2019,6,-0.5015
8463,Durango,2019,7,-0.909
8464,Durango,2019,8,-0.69
8465,Durango,2019,9,0.102
8466,Durango,2019,10,0.1295
8467,Durango,2019,11,1.465
8468,Durango,2019,12,0.2815
8469,Durango,2020,1,0.06
8470,Durango,2020,2,0.1225
8471,Durango,2020,3,0.303
8472,Durango,2020,4,0.2325
8473,Durango,2020,5,-0.2725
8474,Durango,2020,6,-0.466
8475,Durango,2020,7,-0.154
8476,Durango,2020,8,-2.1825
8477,Durango,2020,9,0.322
8478,Durango,2020,10,-1.1775
8479,Durango,2020,11,-0.2905
8480,Durango,2020,12,-0.2185
8481,Durango,2021,1,-0.2305
8482,Durango,2021,2,0.0045
8483,Durango,2021,3,0.414
8484,Durango,2021,4,0.3195
8485,Durango,2021,5,-0.1325
8486,Durango,2021,6,-0.044
8487,Durango,2021,7,-0.216
8488,Durango,2021,8,0.1845
8489,Durango,2021,9,-0.6475
8490,Guanajuato,1951,1,-1.243103448
8491,Guanajuato,1951,2,-1.191034483
8492,Guanajuato,1951,3,-0.995862069
8493,Guanajuato,1951,4,-1.248965517
8494,Guanajuato,1951,5,-0.898965517
8495,Guanajuato,1951,6,-0.969310345
8496,Guanajuato,1951,7,-1.252758621
8497,Guanajuato,1951,8,-1.289655172
8498,Guanajuato,1951,9,-0.803793103
8499,Guanajuato,1951,10,-1.33137931
8500,Guanajuato,1951,11,-1.235172414
8501,Guanajuato,1951,12,-1.241034483
8502,Guanajuato,1952,1,-1.115172414
8503,Guanajuato,1952,2,-1.093793103
8504,Guanajuato,1952,3,-1.101724138
8505,Guanajuato,1952,4,-0.432413793
8506,Guanajuato,1952,5,-0.590689655
8507,Guanajuato,1952,6,-0.604137931
8508,Guanajuato,1952,7,-1.286896552
8509,Guanajuato,1952,8,-0.987931034
8510,Guanajuato,1952,9,-1.064827586
8511,Guanajuato,1952,10,-1.656896552
8512,Guanajuato,1952,11,-0.754827586
8513,Guanajuato,1952,12,-1.068275862
8514,Guanajuato,1953,1,-1.304827586
8515,Guanajuato,1953,2,-1.035862069
8516,Guanajuato,1953,3,-0.853793103
8517,Guanajuato,1953,4,-1.245862069
8518,Guanajuato,1953,5,-1.473448276
8519,Guanajuato,1953,6,-1.214827586
8520,Guanajuato,1953,7,-1.273103448
8521,Guanajuato,1953,8,-0.876896552
8522,Guanajuato,1953,9,-1.195862069
8523,Guanajuato,1953,10,-0.935862069
8524,Guanajuato,1953,11,-0.130689655
8525,Guanajuato,1953,12,-0.343103448
8526,Guanajuato,1954,1,-1.283448276
8527,Guanajuato,1954,2,-1.080344828
8528,Guanajuato,1954,3,-1.097241379
8529,Guanajuato,1954,4,-0.782758621
8530,Guanajuato,1954,5,-0.635862069
8531,Guanajuato,1954,6,-1.108275862
8532,Guanajuato,1954,7,-1.111034483
8533,Guanajuato,1954,8,-1.217931034
8534,Guanajuato,1954,9,-1.146206897
8535,Guanajuato,1954,10,-0.734137931
8536,Guanajuato,1954,11,-1.086551724
8537,Guanajuato,1954,12,-1.140344828
8538,Guanajuato,1955,1,-1.194827586
8539,Guanajuato,1955,2,-1.112413793
8540,Guanajuato,1955,3,-0.980344828
8541,Guanajuato,1955,4,-1.246206897
8542,Guanajuato,1955,5,-1.295517241
8543,Guanajuato,1955,6,-0.917931034
8544,Guanajuato,1955,7,-1.038965517
8545,Guanajuato,1955,8,-1.056896552
8546,Guanajuato,1955,9,-0.675172414
8547,Guanajuato,1955,10,-0.626206897
8548,Guanajuato,1955,11,-0.752758621
8549,Guanajuato,1955,12,-1.075862069
8550,Guanajuato,1956,1,-1.29
8551,Guanajuato,1956,2,-1.161724138
8552,Guanajuato,1956,3,-1.096896552
8553,Guanajuato,1956,4,-0.766896552
8554,Guanajuato,1956,5,-0.855172414
8555,Guanajuato,1956,6,-1.222413793
8556,Guanajuato,1956,7,-0.968965517
8557,Guanajuato,1956,8,-0.942413793
8558,Guanajuato,1956,9,-1.746206897
8559,Guanajuato,1956,10,-1.257931034
8560,Guanajuato,1956,11,-0.867241379
8561,Guanajuato,1956,12,-1.056206897
8562,Guanajuato,1957,1,-1.309310345
8563,Guanajuato,1957,2,-1.057241379
8564,Guanajuato,1957,3,-1.074482759
8565,Guanajuato,1957,4,-1.259310345
8566,Guanajuato,1957,5,-1.120689655
8567,Guanajuato,1957,6,-1.299310345
8568,Guanajuato,1957,7,-1.848275862
8569,Guanajuato,1957,8,-1.556551724
8570,Guanajuato,1957,9,-1.092758621
8571,Guanajuato,1957,10,-0.933793103
8572,Guanajuato,1957,11,-1.09137931
8573,Guanajuato,1957,12,-1.00137931
8574,Guanajuato,1958,1,-0.074482759
8575,Guanajuato,1958,2,-0.971724138
8576,Guanajuato,1958,3,-1.033103448
8577,Guanajuato,1958,4,-1.288275862
8578,Guanajuato,1958,5,-0.941724138
8579,Guanajuato,1958,6,-0.73862069
8580,Guanajuato,1958,7,-0.852068966
8581,Guanajuato,1958,8,-0.934827586
8582,Guanajuato,1958,9,-0.367241379
8583,Guanajuato,1958,10,-0.347586207
8584,Guanajuato,1958,11,-0.244137931
8585,Guanajuato,1958,12,-0.48862069
8586,Guanajuato,1959,1,-1.013448276
8587,Guanajuato,1959,2,-0.794137931
8588,Guanajuato,1959,3,-1.045862069
8589,Guanajuato,1959,4,0.258965517
8590,Guanajuato,1959,5,-1.007931034
8591,Guanajuato,1959,6,-0.501724138
8592,Guanajuato,1959,7,-1.303448276
8593,Guanajuato,1959,8,-0.780689655
8594,Guanajuato,1959,9,-1.034482759
8595,Guanajuato,1959,10,-0.665172414
8596,Guanajuato,1959,11,-1.227931034
8597,Guanajuato,1959,12,-1.166551724
8598,Guanajuato,1960,1,-0.808275862
8599,Guanajuato,1960,2,-1.09137931
8600,Guanajuato,1960,3,-1.013793103
8601,Guanajuato,1960,4,-1.014827586
8602,Guanajuato,1960,5,-1.474827586
8603,Guanajuato,1960,6,-2.012068966
8604,Guanajuato,1960,7,-1.286206897
8605,Guanajuato,1960,8,-0.753448276
8606,Guanajuato,1960,9,-1.413448276
8607,Guanajuato,1960,10,-0.970689655
8608,Guanajuato,1960,11,-1.09137931
8609,Guanajuato,1960,12,-0.718965517
8610,Guanajuato,1961,1,0.234827586
8611,Guanajuato,1961,2,-0.483793103
8612,Guanajuato,1961,3,-0.442413793
8613,Guanajuato,1961,4,-0.414482759
8614,Guanajuato,1961,5,-0.898965517
8615,Guanajuato,1961,6,0.02862069
8616,Guanajuato,1961,7,-0.878965517
8617,Guanajuato,1961,8,-1.325862069
8618,Guanajuato,1961,9,-0.728965517
8619,Guanajuato,1961,10,-0.982758621
8620,Guanajuato,1961,11,-0.043793103
8621,Guanajuato,1961,12,-0.696896552
8622,Guanajuato,1962,1,-0.784827586
8623,Guanajuato,1962,2,-0.495172414
8624,Guanajuato,1962,3,-0.570689655
8625,Guanajuato,1962,4,0.07862069
8626,Guanajuato,1962,5,-0.935517241
8627,Guanajuato,1962,6,0.115517241
8628,Guanajuato,1962,7,-0.85
8629,Guanajuato,1962,8,-0.48
8630,Guanajuato,1962,9,-0.214137931
8631,Guanajuato,1962,10,0.184482759
8632,Guanajuato,1962,11,-0.423103448
8633,Guanajuato,1962,12,-0.213448276
8634,Guanajuato,1963,1,-0.815517241
8635,Guanajuato,1963,2,-0.390689655
8636,Guanajuato,1963,3,0.315517241
8637,Guanajuato,1963,4,-0.352068966
8638,Guanajuato,1963,5,-0.159655172
8639,Guanajuato,1963,6,0.063103448
8640,Guanajuato,1963,7,-0.138275862
8641,Guanajuato,1963,8,-0.726551724
8642,Guanajuato,1963,9,-0.655172414
8643,Guanajuato,1963,10,0.100689655
8644,Guanajuato,1963,11,-0.574137931
8645,Guanajuato,1963,12,0.45137931
8646,Guanajuato,1964,1,0.756551724
8647,Guanajuato,1964,2,-0.456551724
8648,Guanajuato,1964,3,0.067931034
8649,Guanajuato,1964,4,-0.543103448
8650,Guanajuato,1964,5,0.034827586
8651,Guanajuato,1964,6,-0.283793103
8652,Guanajuato,1964,7,-0.693448276
8653,Guanajuato,1964,8,-0.607241379
8654,Guanajuato,1964,9,0.417241379
8655,Guanajuato,1964,10,-0.267931034
8656,Guanajuato,1964,11,0.081034483
8657,Guanajuato,1964,12,0.187931034
8658,Guanajuato,1965,1,-0.181724138
8659,Guanajuato,1965,2,0.323793103
8660,Guanajuato,1965,3,-0.602068966
8661,Guanajuato,1965,4,0.250689655
8662,Guanajuato,1965,5,-0.25862069
8663,Guanajuato,1965,6,-0.803103448
8664,Guanajuato,1965,7,-0.32862069
8665,Guanajuato,1965,8,0.666551724
8666,Guanajuato,1965,9,0.112413793
8667,Guanajuato,1965,10,0.196896552
8668,Guanajuato,1965,11,-0.662758621
8669,Guanajuato,1965,12,-0.289655172
8670,Guanajuato,1966,1,0.133448276
8671,Guanajuato,1966,2,0.321034483
8672,Guanajuato,1966,3,0.406206897
8673,Guanajuato,1966,4,0.656551724
8674,Guanajuato,1966,5,-0.054137931
8675,Guanajuato,1966,6,-0.227241379
8676,Guanajuato,1966,7,-0.316551724
8677,Guanajuato,1966,8,0.44137931
8678,Guanajuato,1966,9,-1.518275862
8679,Guanajuato,1966,10,0.495172414
8680,Guanajuato,1966,11,-0.773103448
8681,Guanajuato,1966,12,-0.388965517
8682,Guanajuato,1967,1,0.746896552
8683,Guanajuato,1967,2,-0.360689655
8684,Guanajuato,1967,3,0.395517241
8685,Guanajuato,1967,4,0.105172414
8686,Guanajuato,1967,5,0.206896552
8687,Guanajuato,1967,6,0.204482759
8688,Guanajuato,1967,7,-0.736551724
8689,Guanajuato,1967,8,0.457241379
8690,Guanajuato,1967,9,0.392068966
8691,Guanajuato,1967,10,0.601034483
8692,Guanajuato,1967,11,0.068965517
8693,Guanajuato,1967,12,-0.367586207
8694,Guanajuato,1968,1,-0.486206897
8695,Guanajuato,1968,2,0.527586207
8696,Guanajuato,1968,3,0.996551724
8697,Guanajuato,1968,4,0.489310345
8698,Guanajuato,1968,5,-0.253448276
8699,Guanajuato,1968,6,0.026896552
8700,Guanajuato,1968,7,-0.383793103
8701,Guanajuato,1968,8,-1.533793103
8702,Guanajuato,1968,9,-0.223103448
8703,Guanajuato,1968,10,-0.610344828
8704,Guanajuato,1968,11,-0.181034483
8705,Guanajuato,1968,12,0.126206897
8706,Guanajuato,1969,1,-0.269655172
8707,Guanajuato,1969,2,-0.365517241
8708,Guanajuato,1969,3,-0.245172414
8709,Guanajuato,1969,4,-0.552068966
8710,Guanajuato,1969,5,-1.254137931
8711,Guanajuato,1969,6,-0.635517241
8712,Guanajuato,1969,7,-0.673448276
8713,Guanajuato,1969,8,-0.250344828
8714,Guanajuato,1969,9,-1.411034483
8715,Guanajuato,1969,10,-0.374137931
8716,Guanajuato,1969,11,-0.637586207
8717,Guanajuato,1969,12,-0.138965517
8718,Guanajuato,1970,1,-0.610344828
8719,Guanajuato,1970,2,0.104137931
8720,Guanajuato,1970,3,-0.378275862
8721,Guanajuato,1970,4,-0.798275862
8722,Guanajuato,1970,5,-1.103793103
8723,Guanajuato,1970,6,0.179310345
8724,Guanajuato,1970,7,-0.803103448
8725,Guanajuato,1970,8,-0.488965517
8726,Guanajuato,1970,9,0.334482759
8727,Guanajuato,1970,10,-1.046206897
8728,Guanajuato,1970,11,-0.170689655
8729,Guanajuato,1970,12,-0.63137931
8730,Guanajuato,1971,1,-0.485862069
8731,Guanajuato,1971,2,-0.565862069
8732,Guanajuato,1971,3,0.176206897
8733,Guanajuato,1971,4,-0.687241379
8734,Guanajuato,1971,5,0.567931034
8735,Guanajuato,1971,6,0.752413793
8736,Guanajuato,1971,7,-0.883448276
8737,Guanajuato,1971,8,0.302758621
8738,Guanajuato,1971,9,0.81
8739,Guanajuato,1971,10,-0.284137931
8740,Guanajuato,1971,11,-0.179655172
8741,Guanajuato,1971,12,0.066551724
